,GSE Day,GSE Time,TLM frame counter,"Pc,rde","Pc,pde","a_x,ci","a_y,ci","a_z,ci","omg_x,ci","omg_y,ci","omg_z,ci",DES loop counter
7,295,53096.941,51391,,0.08817291259765625,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,38912
0,295,53096.942,51392,0.09637451171875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,38913
1,295,53096.943,51393,,0.10060882568359375,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,38914
2,295,53096.943,51394,0.09427642822265625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,38915
3,295,53096.944,51395,,0.098968505859375,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,38916
4,295,53096.944,51396,0.0888214111328125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,38917
5,295,53096.945,51397,,0.09526824951171875,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,38918
6,295,53096.946,51398,0.100341796875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,38919
7,295,53096.946,51399,,0.09328460693359375,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,38920
0,295,53096.947,51400,0.1015625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,38921
1,295,53096.948000000004,51401,,0.08447265625,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,38922
2,295,53096.948000000004,51402,0.09893035888671875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,38923
3,295,53096.949,51403,,0.0976715087890625,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,38924
4,295,53096.949,51404,0.08962249755859375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,38925
5,295,53096.950000000004,51405,,0.09671783447265625,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,38926
6,295,53096.951,51406,0.091033935546875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,38927
7,295,53096.951,51407,,0.09633636474609375,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,38928
0,295,53096.952000000005,51408,0.0936279296875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,38929
1,295,53096.953,51409,,0.094085693359375,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,38930
2,295,53096.953,51410,0.10236358642578125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,38931
3,295,53096.954000000005,51411,,0.08924102783203125,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,38932
4,295,53096.954000000005,51412,0.10022735595703125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,38933
5,295,53096.955,51413,,0.0921783447265625,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,38934
6,295,53096.956000000006,51414,0.093780517578125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,38935
7,295,53096.956000000006,51415,,0.1011810302734375,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,38936
0,295,53096.957,51416,0.095611572265625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,38937
1,295,53096.958000000006,51417,,0.10022735595703125,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,38938
2,295,53096.958000000006,51418,0.08782958984375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,38939
3,295,53096.959,51419,,0.09702301025390625,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,38940
4,295,53096.959,51420,0.10182952880859375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,38941
5,295,53096.96,51421,,0.09099578857421875,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,38942
6,295,53096.960999999996,51422,0.09961700439453125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,38943
7,295,53096.960999999996,51423,,0.0888214111328125,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,38944
0,295,53096.962,51424,0.10076141357421875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,38945
1,295,53096.962999999996,51425,,0.0981292724609375,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,38946
2,295,53096.962999999996,51426,0.09442901611328125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,38947
3,295,53096.964,51427,,0.10068511962890625,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,38948
4,295,53096.964,51428,0.085540771484375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,38949
5,295,53096.965,51429,,0.09915924072265625,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,38950
6,295,53096.966,51430,0.096832275390625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,38951
7,295,53096.966,51431,,0.09404754638671875,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,38952
0,295,53096.967,51432,0.1022491455078125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,38953
1,295,53096.968,51433,,0.0914154052734375,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,38954
2,295,53096.968,51434,0.10091400146484375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,38955
3,295,53096.969,51435,,0.091949462890625,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,38956
4,295,53096.969,51436,0.09801483154296875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,38957
5,295,53096.97,51437,,0.10053253173828125,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,38958
6,295,53096.971,51438,0.09099578857421875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,38959
7,295,53096.971,51439,,0.09923553466796875,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,38960
0,295,53096.977,51448,0.09397125244140625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,38969
1,295,53096.978,51449,,0.10015106201171875,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,38970
2,295,53096.978,51450,0.08649444580078125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,38971
3,295,53096.979,51451,,0.0962982177734375,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,38972
4,295,53096.979,51452,0.09832000732421875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,38973
5,295,53096.98,51453,,0.0946197509765625,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,38974
6,295,53096.981,51454,0.1011810302734375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,38975
7,295,53096.981,51455,,0.0906524658203125,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,38976
0,295,53096.982,51456,0.09778594970703125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,38977
1,295,53096.983,51457,,0.0949249267578125,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,38978
2,295,53096.983,51458,0.09221649169921875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,38979
3,295,53096.984000000004,51459,,0.100341796875,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,38980
4,295,53096.984000000004,51460,0.09122467041015625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,38981
5,295,53096.985,51461,,0.09931182861328125,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,38982
6,295,53096.986000000004,51462,0.09091949462890625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,38983
7,295,53096.986000000004,51463,,0.0930938720703125,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,38984
0,295,53096.987,51464,0.1004180908203125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,38985
1,295,53096.988000000005,51465,,0.09122467041015625,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,38986
2,295,53096.988000000005,51466,0.09847259521484375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,38987
3,295,53096.989,51467,,0.0903472900390625,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,38988
4,295,53096.989,51468,0.09503936767578125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,38989
5,295,53096.99,51469,,0.0996551513671875,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,38990
6,295,53096.990999999995,51470,0.0924835205078125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,38991
7,295,53096.990999999995,51471,,0.09847259521484375,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,38992
0,295,53096.992,51472,0.0888214111328125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,38993
1,295,53096.992999999995,51473,,0.095306396484375,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,38994
2,295,53096.992999999995,51474,0.10106658935546875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,38995
3,295,53096.994,51475,,0.09149169921875,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,38996
4,295,53096.994,51476,0.1011810302734375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,38997
5,295,53096.994999999995,51477,,0.087371826171875,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,38998
6,295,53096.996,51478,0.09954071044921875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,38999
7,295,53096.996,51479,,0.0956878662109375,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39000
0,295,53096.996999999996,51480,0.09381866455078125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39001
1,295,53096.998,51481,,0.1014862060546875,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39002
2,295,53096.998,51482,0.0891265869140625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39003
3,295,53096.998999999996,51483,,0.09870147705078125,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39004
4,295,53096.998999999996,51484,0.09290313720703125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39005
5,295,53097.0,51485,,0.09381866455078125,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39006
6,295,53097.001,51486,0.10007476806640625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39007
7,295,53097.001,51487,,0.0906524658203125,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39008
0,295,53097.002,51488,0.10198211669921875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39009
1,295,53097.003,51489,,0.08710479736328125,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39010
2,295,53097.003,51490,0.097747802734375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39011
3,295,53097.004,51491,,0.10060882568359375,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39012
4,295,53097.004,51492,0.0915679931640625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39013
5,295,53097.005,51493,,0.09954071044921875,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39014
6,295,53097.006,51494,0.0883636474609375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39015
7,295,53097.006,51495,,0.0948486328125,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39016
0,295,53097.007,51496,0.10152435302734375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39017
1,295,53097.008,51497,,0.09244537353515625,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39018
2,295,53097.008,51498,0.1007232666015625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39019
3,295,53097.009,51499,,0.080963134765625,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39020
4,295,53097.009,51500,0.09770965576171875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39021
5,295,53097.01,51501,,0.09912109375,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39022
6,295,53097.011,51502,0.09481048583984375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39023
7,295,53097.011,51503,,0.0988922119140625,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39024
0,295,53097.012,51504,0.08946990966796875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39025
1,295,53097.013,51505,,0.100189208984375,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39026
2,295,53097.013,51506,0.09244537353515625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39027
3,295,53097.014,51507,,0.09435272216796875,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39028
4,295,53097.014,51508,0.10228729248046875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39029
5,295,53097.015,51509,,0.08733367919921875,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39030
6,295,53097.016,51510,0.1008758544921875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39031
7,295,53097.016,51511,,0.0911102294921875,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39032
0,295,53097.017,51512,0.0969085693359375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39033
1,295,53097.018000000004,51513,,0.10037994384765625,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39034
2,295,53097.018000000004,51514,0.09427642822265625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39035
3,295,53097.019,51515,,0.09881591796875,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39036
4,295,53097.019,51516,0.08966064453125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39037
5,295,53097.02,51517,,0.09465789794921875,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39038
6,295,53097.02099999999,51518,0.10247802734375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39039
7,295,53097.02099999999,51519,,0.09519195556640625,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39040
0,295,53097.022,51520,0.09961700439453125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39041
1,295,53097.022999999994,51521,,0.084930419921875,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39042
2,295,53097.022999999994,51522,0.0972137451171875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39043
3,295,53097.024,51523,,0.0985870361328125,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39044
4,295,53097.024,51524,0.0920257568359375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39045
5,295,53097.024999999994,51525,,0.09755706787109375,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39046
6,295,53097.026,51526,0.086761474609375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39047
7,295,53097.026,51527,,0.0949249267578125,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39048
0,295,53097.026999999995,51528,0.09732818603515625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39049
1,295,53097.028,51529,,0.0938568115234375,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39050
2,295,53097.028,51530,0.10320281982421875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39051
3,295,53097.028999999995,51531,,0.08969879150390625,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39052
4,295,53097.028999999995,51532,0.09931182861328125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39053
5,295,53097.03,51533,,0.0904998779296875,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39054
6,295,53097.030999999995,51534,0.09381866455078125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39055
7,295,53097.030999999995,51535,,0.10037994384765625,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39056
0,295,53097.032,51536,0.09214019775390625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39057
1,295,53097.032999999996,51537,,0.0991973876953125,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39058
2,295,53097.032999999996,51538,0.08870697021484375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39059
3,295,53097.034,51539,,0.09633636474609375,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39060
4,295,53097.034,51540,0.10247802734375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39061
5,295,53097.034999999996,51541,,0.091339111328125,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39062
6,295,53097.036,51542,0.0991973876953125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39063
7,295,53097.036,51543,,0.08634185791015625,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39064
0,295,53097.037,51544,0.09679412841796875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39065
1,295,53097.038,51545,,0.09877777099609375,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39066
2,295,53097.038,51546,0.09084320068359375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39067
3,295,53097.039,51547,,0.10125732421875,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39068
4,295,53097.039,51548,0.08779144287109375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39069
5,295,53097.04,51549,,0.0936279296875,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39070
6,295,53097.041,51550,0.09900665283203125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39071
7,295,53097.041,51551,,0.0899658203125,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39072
0,295,53097.042,51552,0.101104736328125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39073
1,295,53097.043,51553,,0.08748626708984375,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39074
2,295,53097.043,51554,0.09976959228515625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39075
3,295,53097.044,51555,,0.09107208251953125,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39076
4,295,53097.044,51556,0.09519195556640625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39077
5,295,53097.045,51557,,0.100494384765625,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39078
6,295,53097.046,51558,0.09015655517578125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39079
7,295,53097.046,51559,,0.09923553466796875,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39080
0,295,53097.047,51560,0.08924102783203125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39081
1,295,53097.048,51561,,0.0932464599609375,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39082
2,295,53097.048,51562,0.10144805908203125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39083
3,295,53097.049,51563,,0.0900421142578125,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39084
4,295,53097.049,51564,0.10175323486328125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39085
5,295,53097.05,51565,,0.09252166748046875,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39086
6,295,53097.051,51566,0.09847259521484375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39087
7,295,53097.051,51567,,0.098358154296875,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39088
0,295,53097.052,51568,0.09454345703125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39089
1,295,53097.053,51569,,0.0996551513671875,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39090
2,295,53097.053,51570,0.08748626708984375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39091
3,295,53097.054000000004,51571,,0.0966796875,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39092
4,295,53097.054000000004,51572,0.09900665283203125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39093
5,295,53097.055,51573,,0.0911865234375,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39094
6,295,53097.056000000004,51574,0.10266876220703125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39095
7,295,53097.056000000004,51575,,0.08935546875,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39096
0,295,53097.057,51576,0.09992218017578125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39097
1,295,53097.058000000005,51577,,0.09503936767578125,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39098
2,295,53097.058000000005,51578,0.09637451171875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39099
3,295,53097.059,51579,,0.09954071044921875,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39100
4,295,53097.059,51580,0.08946990966796875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39101
5,295,53097.06,51581,,0.097442626953125,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39102
6,295,53097.060999999994,51582,0.09244537353515625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39103
7,295,53097.060999999994,51583,,0.092559814453125,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39104
0,295,53097.062,51584,0.1016387939453125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39105
1,295,53097.062999999995,51585,,0.09168243408203125,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39106
2,295,53097.062999999995,51586,0.10053253173828125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39107
3,295,53097.064,51587,,0.08924102783203125,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39108
4,295,53097.064,51588,0.09809112548828125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39109
5,295,53097.064999999995,51589,,0.10030364990234375,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39110
6,295,53097.066,51590,0.09328460693359375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39111
7,295,53097.066,51591,,0.10099029541015625,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39112
0,295,53097.066999999995,51592,0.08447265625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39113
1,295,53097.068,51593,,0.0955352783203125,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39114
2,295,53097.068,51594,0.1011810302734375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39115
3,295,53097.068999999996,51595,,0.09374237060546875,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39116
4,295,53097.068999999996,51596,0.102020263671875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39117
5,295,53097.07,51597,,0.08542633056640625,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39118
6,295,53097.070999999996,51598,0.09793853759765625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39119
7,295,53097.070999999996,51599,,0.0950775146484375,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39120
0,295,53097.072,51600,0.0920257568359375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39121
1,295,53097.073,51601,,0.09969329833984375,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39122
2,295,53097.073,51602,0.088897705078125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39123
3,295,53097.074,51603,,0.0997314453125,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39124
4,295,53097.074,51604,0.0914154052734375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39125
5,295,53097.075,51605,,0.09000396728515625,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39126
6,295,53097.076,51606,0.10106658935546875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39127
7,295,53097.076,51607,,0.0854644775390625,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39128
0,295,53097.077,51608,0.09877777099609375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39129
1,295,53097.078,51609,,0.09030914306640625,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39130
2,295,53097.078,51610,0.0975189208984375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39131
3,295,53097.079,51611,,0.10053253173828125,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39132
4,295,53097.079,51612,0.093017578125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39133
5,295,53097.08,51613,,0.1002655029296875,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39134
6,295,53097.081,51614,0.08733367919921875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39135
7,295,53097.081,51615,,0.09587860107421875,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39136
0,295,53097.082,51616,0.10022735595703125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39137
1,295,53097.083,51617,,0.09107208251953125,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39138
2,295,53097.083,51618,0.1017913818359375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39139
3,295,53097.084,51619,,0.0839385986328125,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39140
4,295,53097.084,51620,0.10022735595703125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,39141
5,295,53097.085,51621,,0.0984344482421875,0.0,22544.0,22544.0,22544.0,22544.0,22544.0,39142
6,295,53097.086,51622,0.09259796142578125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,39143
7,295,53097.086,51623,,0.10003662109375,0.0,33552.0,33552.0,33552.0,33552.0,33552.0,39144
0,295,53097.087,51624,0.08779144287109375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,39145
1,295,53097.088,51625,,0.09576416015625,0.0,2064.0,2064.0,2064.0,2064.0,2064.0,39146
2,295,53097.088,51626,0.09397125244140625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,39147
3,295,53097.089,51627,,0.0924072265625,0.0,13072.0,13072.0,13072.0,13072.0,13072.0,39148
